REG_NO,NAME,NUMBER,STREET1,STREET2,TOWN,TOWNLAND,COUNTY,COUNTY_ID,PLANAUTH,COMPOSITION,APPRAISAL,DATEFROM,DATETO,RATING,ORIGINAL_TYPE,X_COORD,Y_COORD,X_COORD_ITM,Y_COORD_ITM,LATITUDE,LONGITUDE,IMAGE_LINK,WEBSITE_LINK,SURVEY_ID
20000006,Bank of Ireland,,Bank Place,,Ennis,LIFFORD,Clare,CL,EN,"Detached five-bay two-storey bank and bank manager’s house, built 1864, with three-bay central breakfront flanked by recessed entrance bays.  Hipped slate roof with cut stone chimneystacks having chamfered edges.  Cut-limestone walls with quoins to accentuating corners and breakfront, cut-stone pilasters flanking ground floor windows and carved colonnettes flanking entrance doors.  Dentillated string course between floors.  Bracketed eaves course.  Round-headed openings to ground floor with billeted carved detail to archivolts.  Timber sliding sash windows to breakfront.  Timber panelled doors with plain fanlights.  Shouldered square-headed openings to first floor with timber sliding sash windows.",,1860,1865,Regional,bank/financial institution,133734,177549,533699,677588,52.84514262,-8.984216862,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/20000006_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=CL&regno=20000006,SURV023
20000007,,1,Bank Place,,Ennis,LIFFORD,Clare,CL,EN,"End-of-terrace two-bay three-storey over part-raised basement Victorian house, built c. 1865, with rectangular bay-window to ground floor and basement.  Built as part of a terrace of four houses.  Hipped slate roof with bracketed eaves and large chimneystack having yellow brick banding.  Red brick walls with yellow brick quoins, string courses and keystones.  Limestone walls to basement.  Timber sliding sash windows.  Timber door with overlight.  Limestone steps leading to entrance door.  Wrought-iron railings to steps and basement area.  Coach house to rear.",,1860,1870,Regional,house,133720,177551,533685,677591,52.84516525,-8.984428733,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/20000007_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=CL&regno=20000007,SURV023
20000008,,2,Bank Place,,Ennis,LIFFORD,Clare,CL,EN,"Terraced two-bay three-storey over part raised basement Victorian house, built c. 1865, with rectangular bay-window to ground floor and basement.  Built as part of a terrace of four houses.  Pitched slate roof with bracketed eaves and large chimneystack having yellow brick banding.  Red brick walls with yellow brick quoins, string courses and keystones.  Limestone walls to basement.  Timber sliding sash windows.  Timber door with overlight.  Limestone steps leading to entrance door.  Wrought-iron railings to steps and basement area.  Coach house to rear.",,1860,1870,Regional,house,133714,177556,533679,677595,52.84520326,-8.984515417,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/20000008_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=CL&regno=20000008,SURV023
20000009,,3,Bank Place,,Ennis,LIFFORD,Clare,CL,EN,"Terraced two-bay three-storey over part raised basement Victorian house, built c. 1865, with rectangular bay-window to ground floor and basement.  Built as part of a terrace of four houses.  Pitched slate roof with bracketed eaves and large chimneystack having yellow brick banding.  Red brick walls with yellow brick quoins, string courses and keystones.  Limestone walls to basement.  Timber sliding sash windows.  Timber door with overlight.  Limestone steps leading to entrance door.  Wrought-iron railings to steps and basement area.  Coach house to rear.",,1860,1870,Regional,house,133708,177560,533673,677599,52.84524025,-8.984601605,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/20000009_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=CL&regno=20000009,SURV023
20000010,,4,Bank Place,,Ennis,LIFFORD,Clare,CL,EN,"End-of-terrace two-bay three-storey over part raised basement Victorian house, built c. 1865, with rectangular bay-window to ground floor and basement.  Built as part of a terrace of four houses.  Hipped slate roof with bracketed eaves and large chimneystack having yellow brick banding.  Red brick walls with yellow brick quoins, string courses and keystones.  Limestone walls to basement.  Timber sliding sash windows.  Timber door with overlight.  Limestone steps leading to entrance door.  Wrought-iron railings to steps and basement area.  Coach house to rear.",,1860,1870,Regional,house,133702,177564,533667,677604,52.84527742,-8.984690748,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/20000010_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=CL&regno=20000010,SURV023
20000015,,,Bank Place,,Ennis,CLONROAD BEG,Clare,CL,EN,"Multiple-bay two and three-storey commercial  building, built c. 1875, with red brick facade over high shopfront having plaster cornice and fascia boards, c. 1920.",,1870,1880,Regional,shop/retail outlet,133782,177474,533747,677514,52.84447822,-8.983496358,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/20000015_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=CL&regno=20000015,SURV023
20000016,Allied Irish Bank,,Bank Place,,Ennis,CLONROAD BEG,Clare,CL,EN,"Detached five-bay three-storey bank and manager’s house, built 1916, with advanced end bays.  Hipped slate roof with large brick chimney stacks and cut stone moulded cornices.  Channelled limestone walls to ground floor with rope moulding in string course at ground floor sill level.  Panelled brickwork to upper floors, with carved limestone stringcourse, cut-stone piers of raised quoins having swags to capitals, frieze cornice and blocking cornice.  Round-headed openings to ground floor.  Square-headed openings to upper floors with limestone lintels.",,1915,1920,Regional,bank/financial institution,133752,177485,533717,677525,52.84457324,-8.983935734,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/20000016_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=CL&regno=20000016,SURV023
20000019,Saint Columba's Church of Ireland Church,,Bindon Street,,Ennis,LIFFORD,Clare,CL,EN,"Freestanding asymmetrical-plan French-Gothic style Church of Ireland church, dated 1871. Architect W.H.Lynn. Comprising wide nave with polygonal apse, equally wide north aisle, bell tower on north side and entrance porch on north side.  Pitched roof roofs with finials on gables.  Chimneystack for heating system shaped as round tower.  Saddleback roof to tower.  Rusticated limestone walls.  Paired lancet windows set in block-and-start dressed stone surrounds.  Lancet door opening to porch with short colonnettes having foliated stone capitals resting on plinths.  Open king post roof and lancet arches with foliate capitals to interior.  Retaining interior features including organ, added 1873, low arcaded reredos painted by Brigid Ganley and ceramic figures of saints by C. O’Brien, c. 1925.  Built on site donated by the Bindon Blood Family.",,1870,1875,Regional,church/chapel,133597,177590,533562,677629,52.84549522,-8.986256697,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/20000019_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=CL&regno=20000019,SURV023
20000020,Allied Irish Bank,,Bindon Street,,Ennis,LIFFORD,Clare,CL,EN,"Detached five-bay two-storey Italianate-style bank and manager’s house, built 1864, with advanced single-storey entrance porch addition.  Two-storey hip-roofed side entrance extension to right.  Hipped slate roof with paired limestone stone brackets under moulded limestone eaves course.  Cut stone decoration to chimneystacks.  Limestone cut-stone walls with string courses at sill levels.  Gibbsian door surround flanked by engaged pilasters with moulded cornice above to porch.  Round-headed openings with roll mouldings and dropped keystones to ground floor.  Segmental-arched openings with architrave and dropped keystone to first floor.  Round-headed door opening to side entrance.  Timber sash windows and timber panelled doors to openings.",,1860,1865,Regional,bank/financial institution,133652,177601,533616,677641,52.84560434,-8.985453782,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/20000020_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=CL&regno=20000020,SURV023
20000022,,6,Bindon Street,,Ennis,LIFFORD,Clare,CL,EN,"End-of-terrace two-bay four-storey over basement Georgian-style former townhouse, built 1832, now in use as office.  Built as part of a terrace of six houses.  Pitched slate roof with stone coping to parapet.  Red brick walls.  Plastered walls to gable.  Timber panelled door flanked by engaged fluted columns with moulded lintel and wrought-iron cobweb fanlight above.  Timber sliding sash windows.  Flight of limestone steps leading to entrance door.  Cast-iron railings to steps and basement area.  Yard to rear.",,1830,1835,Regional,house,133660,177622,533625,677661,52.84579093,-8.985334383,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/20000022_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=CL&regno=20000022,SURV023
20000023,,5,Bindon Street,,Ennis,LIFFORD,Clare,CL,EN,"Terraced two-bay four-storey over basement Georgian-style former townhouse, built 1832, now in use as office.  Built as part of a terrace of six houses.  Pitched slate roof with stone coping to parapet.  Red brick walls.  Timber panelled door flanked by engaged fluted columns with moulded lintel and wrought-iron cobweb fanlight above.  Timber sliding sash windows.  Flight of limestone steps leading to entrance door.  Cast-iron railings to steps and basement area.  Yard to rear.",,1830,1835,Regional,house,133663,177629,533628,677668,52.84585249,-8.985291139,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/20000023_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=CL&regno=20000023,SURV023
20000024,,4,Bindon Street,,Ennis,LIFFORD,Clare,CL,EN,"Terraced two-bay four-storey over basement Georgian-style former townhouse, built 1832, now in use as office.  Built as part of a terrace of six houses.  Pitched slate roof with downpipe to centre of facade.  Channelled render walls to ground floor.  Roughcast rendered walls to upper floors with render quoins.  Timber panelled door flanked by engaged fluted columns with moulded lintel and wrought-iron cobweb fanlight above.  Timber sliding sash windows with moulded lintels to upper floors.  Flight of limestone steps leading to entrance door.  Cast-iron railings to steps and basement area.  Yard to rear.",,1830,1835,Regional,house,133666,177635,533630,677675,52.84591209,-8.985252546,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/20000024_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=CL&regno=20000024,SURV023
20000025,,3,Bindon Street,,Ennis,LIFFORD,Clare,CL,EN,"Terraced two-bay four-storey over basement Georgian-style former townhouse, built 1832, now in use as office.  Built as part of a terrace of six houses.  Pitched slate roof with downpipe to centre of facade.  Channelled render walls to ground floor.  Roughcast rendered walls to upper floors with render quoins.  Timber panelled door flanked by engaged fluted columns with moulded lintel and wrought-iron cobweb fanlight above.  Timber sliding sash windows with moulded lintels to upper floors.  Flight of limestone steps leading to entrance door.  Cast-iron railings to steps and basement area.  Yard to rear.",,1830,1835,Regional,house,133672,177641,533637,677680,52.84596296,-8.985162598,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/20000025_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=CL&regno=20000025,SURV023
20000026,,2,Bindon Street,,Ennis,LIFFORD,Clare,CL,EN,"Terraced two-bay four-storey over basement Georgian-style former townhouse, built 1834, now in use as office.  Built as part of a terrace of six houses.  Pitched slate roof with stone coping to parapet.  Red brick walls.  Timber panelled door flanked by engaged fluted columns with moulded lintel and wrought-iron cobweb fanlight above.  Timber sliding sash windows.  Flight of limestone steps leading to entrance door.  Cast-iron railings to steps and basement area.  Yard to rear.",,1830,1835,Regional,house,133671,177649,533636,677689,52.84603705,-8.985175856,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/20000026_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=CL&regno=20000026,SURV023
20000027,,1,Bindon Street,,Ennis,LIFFORD,Clare,CL,EN,"End-of-terrace two-bay four-storey over basement Georgian-style townhouse, built c. 1835.  Bay window added to ground floor and two-bay single-storey extension to left, c. 1850.  Built as part of a terrace of six houses.  Pitched slate roof with stone coping to parapet.  Red brick walls.  Limestone quoins to extension.  Pedimented limestone doorcase, added c. 1850.  Timber sliding sash windows.  Flight of limestone steps leading to entrance door.  Retaining interior features.  Cast-iron railings to steps and basement area.  Yard to rear.",,1830,1840,Regional,house,133673,177655,533638,677695,52.84609398,-8.985142659,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/20000027_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=CL&regno=20000027,SURV023
20000028,,7,Bindon Street,,Ennis,LIFFORD,Clare,CL,EN,"End-of-terrace two-bay three-storey over basement Georgian style former townhouse, built c. 1835, as part of a terrace of five houses.  Now in use as offices.  Pitched slate roof with rendered chimneystacks.  Red brick walls.  Timber panelled door flanked by pilasters with radial fanlight above.  Timber sliding sash windows.  Cast-iron railings surrounding basement area.  Outbuildings to rear.",,1830,1840,Regional,house,133622,177616,533587,677656,52.84573612,-8.985889462,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/20000028_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=CL&regno=20000028,SURV023
20000029,,8,Bindon Street,,Ennis,LIFFORD,Clare,CL,EN,"Terraced two-bay three-storey over basement Georgian style former townhouse, built c. 1835, as part of a terrace of five houses.  Now in use as offices.  Pitched slate roof with rendered chimneystacks.  Red brick walls.  Timber panelled door flanked by pilasters with radial fanlight above.  Timber sliding sash windows.  Cast-iron railings surrounding basement area.  Outbuildings to rear.",,1830,1840,Regional,house,133625,177622,533590,677662,52.84578841,-8.98584958,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/20000029_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=CL&regno=20000029,SURV023
20000030,,9,Bindon Street,,Ennis,LIFFORD,Clare,CL,EN,"Terraced two-bay three-storey over basement Georgian style former townhouse, built c. 1835, as part of a terrace of five houses.  Now in use as offices.  Pitched slate roof with rendered chimneystacks.  Red brick walls.  Timber panelled door flanked by pilasters with radial fanlight above.  Timber sliding sash windows.  Cast-iron railings surrounding basement area.  Outbuildings to rear.",,1830,1840,Regional,house,133627,177628,533592,677667,52.84583891,-8.985826876,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/20000030_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=CL&regno=20000030,SURV023
20000031,,10,Bindon Street,,Ennis,LIFFORD,Clare,CL,EN,"Terraced two-bay three-storey over basement Georgian style former townhouse, built c. 1835, as part of a terrace of five houses.  Now in use as offices.  Pitched slate roof with rendered chimneystacks and dormer window additions.  Red brick walls.  Timber panelled door flanked by pilasters with radial fanlight above.  Timber sliding sash windows.  Cast-iron railings surrounding basement area.  Outbuildings to rear.",,1830,1840,Regional,house,133628,177634,533593,677674,52.84589812,-8.985814888,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/20000031_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=CL&regno=20000031,SURV023
20000032,,11,Bindon Street,,Ennis,LIFFORD,Clare,CL,EN,"End-of-terrace two-bay three-storey over basement Georgian style former townhouse, built c. 1835, as part of a terrace of five houses.  Now in use as offices.  Pitched slate roof with rendered chimneystacks and dormer window additions.  Red brick walls.  Timber panelled door flanked by pilasters with radial fanlight above.  Timber sliding sash windows.  Cast-iron railings surrounding basement area.  Outbuildings to rear.",,1830,1840,Regional,house,133632,177639,533597,677678,52.84594039,-8.985743942,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/20000032_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=CL&regno=20000032,SURV023
20000033,Bindon House,12,Bindon Street,,Ennis,LIFFORD,Clare,CL,EN,"Attached three-bay three-storey former house over basement, built c. 1845, now in use as office.  Hipped artificial slate roof.  Roughly coursed dressed limestone walls with quoins.  Cut stone door surround with cornice above, having timber panelled door and overlight.  Timber sliding sash windows with cut-limestone block-and-start surrounds.  Cast-iron railings to basement area.  Cut stone door surround and rubble stone wall to former garden to right.",,1840,1850,Regional,house,133637,177648,533602,677688,52.84602512,-8.985677909,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/20000033_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=CL&regno=20000033,SURV023
20000034,Belle-view House,,Mill Road,,Ennis,LIFFORD,Clare,CL,EN,"Detached three-bay two-storey former house, built c. 1820, now in use as county library headquarters.  Large wing added to rear.  Hipped slate roof with two centrally placed rendered chimneystacks.  Roughly coursed rubble stone walls.  Timber sliding sash windows with brick dressings to openings.  Timber panelled door flanked by pilasters with moulded cornice and fanlight having wrought-iron decorative detail above.  Low castellated coursed stone wall added to site.",,1810,1830,Regional,house,133635,177706,533600,677745,52.84654296,-8.985719695,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/20000034_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=CL&regno=20000034,SURV023
20000041,De Valera Library and Museum,,Harmony Row,,Ennis,LIFFORD,Clare,CL,EN,"Freestanding single cell Gothic Revival former Presbyterian church, built c. 1855 to design by Joseph Fogarty.  Remodelled, 1975, to accommodate use as museum.  Pitched slate roof with finials to gables and cut stone chimneystack to west.  Cut-limestone walls to gable and rendered walls to sides, all with cut stone plinth and buttresses.  Pointed arch openings to entrance gable with moulded hood mouldings.  Altered openings to sides, comprising tall, narrow square-headed window openings.",,1850,1860,Regional,church/chapel,133735,177637,533699,677677,52.84593747,-8.984228355,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/20000041_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=CL&regno=20000041,SURV023
20000050,,,Harmony Row,,Ennis,LIFFORD,Clare,CL,EN,"Detached irregular-plan multiple-bay three-storey building of three periods, commenced c. 1780.  Originally built as house, later used as clubhouse.  Comprising three-bay three-storey main block with adjoining two-bay three-storey block, having wing set at right angle to main elevation, and with mid nineteenth century bow-fronted extension to river side elevation.  Pitched and hipped slate roofs with rendered chimneystacks.  Rendered walls with string course and quoins.  Heavy cornice and frieze around bow fronted extension.  Entrance porch to main block comprising Ionic columns set in chamfered corners with broken pediment above.  Pair of bay windows to river elevation.  Timber sliding sash and some replacement aluminium windows.  Retaining interior features.",,1760,1800,Regional,house,133843,177656,533808,677696,52.84612126,-8.982624942,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/20000050_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=CL&regno=20000050,SURV023
20000057,Clare Music Education Centre,,College Road,,Ennis,LIFFORD,Clare,CL,EN,"Detached multiple-bay three-storey over basement school, built c.1775.  Used as Erasmus Smith Academy until 1888.  In use as Ordnance Survey office into the 1920s.  Purchased by Sisters of Mercy in 1941.  Steeply pitched roof with four large rendered chimneystacks.  Rendered walls with decorative pediment additions added to ground floor by Edward F. Ryan in 1941.  Square-headed openings and pair of round-headed openings over entrance door, all with timber sliding sash windows.  Round-head door opening flanked by sidelights and approached by flight of steps.  Retaining interior features.  Octagonal-profile gate piers support simple wrought-iron gates and railing.  Carefully sited closing vista of College Road.",,1770,1780,Regional,school,133660,177799,533624,677838,52.8473787,-8.985374986,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/20000057_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=CL&regno=20000057,SURV023
20000114,Ennis Courthouse,,Gort Road,,Ennis,LIFFORD,Clare,CL,EN,"Freestanding multiple-bay two-storey courthouse over basement, built 1852 to design attributed to J.B.Keane and Henry Whitestone.  Comprising pedimented Ionic hexastyle portico approached by nine steps and surrounded by balustrade, flanked by three-bay blocks with advanced end bays.  Hipped slate roofs.  Cyclopean rusticated limestone to basement.  Cut-limestone to remaining floors with carved cornices, frieze, capitals and pediment.  Centrally placed main entrance with carved limestone bracketed cornice and architrave.  Side entrances with carved limestone pediments.  Carved limestone pediments and lintels with scrolls over end bay openings.  Timber sliding sash windows.  Retaining interior features including marble statue of Michael O’ Loghlen (1789-1842), Master of Rolls in Ireland, by J. R. Kirk, RHA.  Single-storey extension, faced in machine cut stone, with blue aluminium framing glazed entrance bay, designed by Dermot and Sean Merry.  Occupying imposing site on a slight rise with terrace in front, park below, and gun from Crimean War on lawn to left of building.",,1850,1855,National,court house,133994,177946,533959,677985,52.84873923,-8.980441586,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/20000114_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=CL&regno=20000114,SURV023
