REG_NO,NAME,NUMBER,STREET1,STREET2,TOWN,TOWNLAND,COUNTY,COUNTY_ID,PLANAUTH,COMPOSITION,APPRAISAL,DATEFROM,DATETO,RATING,ORIGINAL_TYPE,X_COORD,Y_COORD,X_COORD_ITM,Y_COORD_ITM,LATITUDE,LONGITUDE,IMAGE_LINK,WEBSITE_LINK,SURVEY_ID
21512041,,5,Moyola Terrace,Ennis Road,Limerick,LIMERICK MUNICIPAL BOROUGH,Limerick,LI,LC,"Terraced three-bay two-storey over basement red brick house, built c. 1900, facing north having a gabled breakfront with attic second floor level, and shared pedimented doorcase. Two-storey return shared with neighbouring house. Pitched artificial slate roof with terracotta ridge tiles, cement coping to gable. Large red brick chimneystack to gable wall with stringcourses and moulded concrete coping, shared rendered chimneystack to return, all with moulded clay pots. Original timber bargeboard to gable with timber finial to apex. Original shared square-profile cast-iron hopper and downpipe with trefoil clasp ties. uPVC gutter. Red brick walls laid in English garden wall bond with rendered basement elevation and moulded brick course delineating ground floor level. Cement rendered rear elevation. Square-headed window openings, forming pairs to breakfront and single opening over front door, each pair with red brick mullion pier, profiled terracotta lintels, moulded red brick sills. Square-headed window openings to rear elevation. uPVC windows throughout. Shared entrance porch arrived at by flight of nosed limestone steps with flanking red brick plinth wall with decorated terracotta capping to pier. Red brick porch comprises elongated pilaster supporting dentil cornice with curvilinear and triangular pediment above. Profiled lintel above porch opening giving access to tiled porch platform with segmental-headed door opening having original flat-panelled timber door having horizontal centre panel. Leaded coloured glass upper panels and segmental-arched overlight. Square-headed basement door opening with panelled timber door. Concrete front site path to front door and steps to basement level. Rendered boundary plinth wall with one original and one rebuilt red brick pier with wrought-iron pedestrian gate. Gated shared lane gives access to rear site.","This house, which forms part of a terrace of six uniform houses, has been well-maintained despite the loss of original timber sash windows throughout.  Most other salient features intact including front door, terracotta detailing and cast-iron rainwater goods. Together with the remainder of this terrace this house forms an important variation in the late Victorian, and Edwardian typologies that exist on Ennis Road and the inner suburbs of the City.",1890,1910,Regional,house,156806,157421,556765,657464,52.66662974,-8.639181638,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/21512041_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=LI&regno=21512041,SURV021
21517029,"White Gold
White Gold",34,Roches Street,O'Connell Street,Limerick,LIMERICK MUNICIPAL BOROUGH,Limerick,LI,LC,"Corner-sited end-of-terrace two-bay four-storey over concealed basement rendered building, built c. 1800, with timber shopfront to both elevations at ground floor level. Roof hidden behind parapet wall with covered coping and a painted brick chimneystack shared with neighbour on O'Connell Street. Heavy cornice below parapet level and a stringcourse below.  Painted rendered walls with full-height rusticated pilasters to either end of both elevations surmounted by oval wreath motifs. Square-headed window openings with painted limestone sills and replacement uPVC windows. Heavy timber cornice and timber fascia to ground floor supported by several simple timber-panelled pilasters on plinth bases. Square-headed fixed-pane display windows to both elevations and a modern timber glazed door to Roches Street giving access to the retail outlet. A further modern timber door to Roches Street with an architrave and overlight gives access to the upper floors and is flanked by a pair of pilasters, opening onto the street.","This corner building has an attractive stuccoed façade and an equally attractive shopfront to both elevations. Despite having lost its original timber sash windows, this building occupies a prominent corner site in the commercial centre of Limerick and greatly enhances both streetscapes with its bright and decorative detailing.",1790,1810,Regional,house,157548,156925,557508,656969,52.66223429,-8.628141861,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/21517029_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=LI&regno=21517029,SURV021
21517030,,3,Cecil Street,,Limerick,LIMERICK MUNICIPAL BOROUGH,Limerick,LI,LC,"Terraced two-bay four-storey over basement brick former townhouse, built c. 1810, with a front railed basement area and a narrow three-storey stair return. Pitched roof hidden behind rebuilt parapet wall, with a shared brick chimneystack to west party wall and a rendered chimneystack to east party wall, and clay pots to both. Covered coping to parapet wall and Flemish bond red brick walls with cement pointing. Painted plinth course over painted rendered basement walls. Red brick flat arch window openings with patent rendered reveals, painted limestone sills and replacement timber sash windows c. 1995 with horns. Replacement uPVC windows to rear. Semi-circular red brick door opening with patent rendered reveals and a replacement timber-panelled door. Door flanked by a pair of timber pilasters with foliate console brackets supporting architrave and an original spoked timber fanlight. Door opens onto limestone step and cement paved platform, while replacement mild steel railings enclose the basement area on a stone plinth course with concrete steps giving access.","While not all the features of this building are original, appropriate replacements have been chosen except for the front railings. The general façade composition remains intact and greatly enhances the uniformity of the streetscape.",1790,1830,Regional,house,157537,156869,557497,656913,52.66173167,-8.628296006,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/21517030_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=LI&regno=21517030,SURV021
21517031,Margaret Ryan Auctioneers,4,Cecil Street,,Limerick,LIMERICK MUNICIPAL BOROUGH,Limerick,LI,LC,"Terraced two-bay four-storey over basement brick former townhouse, built c. 1810, with a front railed basement area and a narrow three-storey stair return. Pitched roof hidden behind rebuilt parapet wall having limestone coping and lead flashing to brick course below. Large rendered chimneystack to west party wall shared with neighbour and having clay pots. Red brick walls laid in Flemish bond with cement coping over a painted plinth course, with painted rendered basement walls below.  Modified, slightly camber-headed brick window openings with patent rendered reveals, painted limestone sills and replacement uPVC windows. Replacement uPVC casement windows to rear. Semi-circular brick arch door opening with patent rendered reveals and a replacement timber-panelled door. Door flanked by timber-panelled pilasters with foliate timber console brackets supporting architrave and a painted decorative webbed fanlight, having historic glass. Door opens onto limestone step and concrete paved platform, with the basement area enclosed by modern mild steel railings and concrete steps giving access to the basement level. Coach house to rear replaced by modern red brick structure.","The combination of uPVC windows and inappropriate signage reduce the character of the building, but the overall composition remains intact. Forming part of a terrace of about four houses the uniformity enhances the appearance of the streetscape.",1790,1830,Regional,house,157543,156866,557502,656909,52.66169913,-8.628216342,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/21517031_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=LI&regno=21517031,SURV021
21517032,Nestor Shanahan Auctioneers,5,Cecil Street,,Limerick,LIMERICK MUNICIPAL BOROUGH,Limerick,LI,LC,"End-of-terrace two-bay four-storey over basement red brick former townhouse, built c. 1810, with a front railed basement area and a narrow three-storey stair return. Pitched gable-ended roof behind a parapet wall with limestone coping and lead flashing to brick course below. Large brick chimneystack rising from east gable, leaning towards the west. Red brick walls laid in Flemish bond with retaining original pointing. Painted stone plinth course to basement with painted rendered walls. Red brick to gable and rendered to the rear. Camber-arched brick window openings with patent rendered reveals, limestone sills and replacement aluminium windows, fixed-pane to ground floor. Some original timber sash windows to rear with exposed sash boxes, and a round-arched timber sash window to the return. Round-arched brick door opening with patent rendered reveal containing a timber raised-and-fielded panelled door with some brass furniture. Door flanked by timber-panelled pilasters with foliate consoled brackets supporting architrave and original webbed zinc fanlight above. Door opens onto a limestone step and concrete paved platform, flanked by wrought-iron railings and cast-iron corner posts on a painted limestone plinth course. Steel steps give access to basement area. A lane runs along the gabled side elevation giving access to the rear.","Although the original windows have been lost, the absence of cement pointing and the retention of an original doorcase add significnatly to the character of this building. The existence of some early windows, to the rear, suggests that much of the interior fabric of this building still remains. As a whole, its gable end and overall composition, enhances the appearance of this terrace.",1790,1830,Regional,house,157548,156862,557508,656906,52.66167153,-8.628131453,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/21517032_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=LI&regno=21517032,SURV021
21517033,,6,Cecil Street,,Limerick,LIMERICK MUNICIPAL BOROUGH,Limerick,LI,LC,"End-of-terrace two-bay four-storey over basement brick former townhouse, built c. 1810, with a front railed basement area and an intact coach house to rear. Pitched slate roof behind rebuilt parapet wall with cement coping and cast-iron rainwater goods. Rendered chimneystack to either end and shared with neighbours having terracotta pots. Brick walls to front laid in Flemish bond with cement pointing. Painted rendered basement elevation with painted stone plinth course delineating ground floor level. Rendered walls to the side gable elevation and brick and rubble limestone walls to the rear elevation. Brick flat arch window openings with patent rendered reveals, painted limestone sills and uPVC replacement windows, except to the basement which has an original  six-over-six timber sash window. Six-over-six timber sash windows to rear with a two-over-two timber sash window to the third floor with exposed sash box. Brick round-arched door opening with rendered reveal and containing an original raised-and-fielded timber-panelled door with brass and iron door furniture. Door flanked by a pair of partially engaged reeded Ionic columns supporting stepped entablature, with lion motifs and modillions, and a decorative webbed zinc fanlight above. Door opens onto a limestone step and a limestone flagged platform and three limestone steps, flanked by wrought-iron railings and cast-iron corner posts on a limestone plinth, enclosing the basement area. Painted rubble stone two-storey coach house to rear accessed via a lane running along the gable elevation. With a sheet iron roof and a chamfered corner the building now has a commercial unit inserted at ground level and evidence of a former arched entrance.","A good example of a gable-ended terraced house, which is still in residential use. While it has lost its original windows to the front, it still retains a very good door and surround as well as its rear elevation windows and an intact coach house. This combination of elements makes it one of the most intact examples of its type on the street.",1790,1830,Regional,house,157558,156856,557518,656900,52.66161653,-8.627982852,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/21517033_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=LI&regno=21517033,SURV021
21517034,,7,Cecil Street,,Limerick,LIMERICK MUNICIPAL BOROUGH,Limerick,LI,LC,"Terraced two-bay four-storey over basement brick house, built c. 1810, with a front railed basement area. Pitched roof hidden behind parapet wall with cement coping and lead flashing to brick course below. Rendered chimneystacks with clay and terracotta pots to both party walls, shared with neighbours. Flemish bond red brick walls, rebuilt to entire third floor, with cement pointing. Painted stone plinth course delineating basement area with painted rendered walls below. Cement rendered walls to rear and plastic rainwater goods. Brick flat-arched window openings with patent rendered reveals, painted limestone sills and replacement uPVC windows, timber casement to basement and aluminium to rear. Round-arched brick door opening with patent rendered reveal and containing an original raised-and-fielded timber-panelled door with original iron furniture. Door flanked by pair of quarter engaged timber reeded Ionic columns supporting a stepped entablature with lion head motifs and modillions with webbed zinc fanlight above. Door opens onto limestone step and limestone platform with three limestone steps. Platform flanked by wrought-iron railings and cast-iron corner posts on a limestone plinth. Intact rubble stone coach house to rear possibly shared with that of No. 6, with evidence of a former arched entrance.","Although this house has been much altered, it still retains much of its original character including a fine door and doorcase. The former coach house is also one of its most important features, and as a whole is a significant feature on this relatively intact streetscape.",1790,1830,Regional,house,157563,156853,557522,656897,52.66158519,-8.627920097,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/21517034_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=LI&regno=21517034,SURV021
21517035,,"8
8",Cecil Street,,Limerick,LIMERICK MUNICIPAL BOROUGH,Limerick,LI,LC,"Terraced two-bay four-storey over basement brick former townhouse, built c. 1810, with a front railed basement area. Pitched roof hidden behind parapet wall with limestone coping and a pair of shared chimneystacks to the party walls. Flemish bond brick walls with cement pointing with a painted limestone plinth course over painted rendered basement walls. Brick flat-arched window openings with patent rendered reveals, limestone sills and timber sash windows c. 1940, timber casement to ground floor. Brick round-arched door opening with patent rendered reveal and a replacement timber-panelled door c. 1900. Door surround comprises a pair of quarter engaged timber Ionic columns supporting a stepped entablature with lion head motifs and modillions and decorative webbed fanlight above. Door opens onto limestone step and platform with two limestone steps, all flanked by damaged wrought-iron railings and cast-iron corner posts on a limestone plinth enclosing basement area. Coach house to rear replaced with modern red brick structure shared with that of Nos. 9, 10 and 11.","In a bad state of repair, this building is about to undergo some renovation and extension. The intact doorcase is its main feature of interest, while its intact façade composition contributes to the uniform nature of this terrace enhancing the overall impression of the street.",1790,1830,Regional,house,157568,156851,557528,656895,52.66156879,-8.627837942,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/21517035_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=LI&regno=21517035,SURV021
21517036,Redwood House,9,Cecil Street,,Limerick,LIMERICK MUNICIPAL BOROUGH,Limerick,LI,LC,"Terraced two-bay four-storey over basement brick former townhouse, built c. 1810, with a timber shopfront inserted to ground floor c. 1950, and a front railed basement area. Pitched roof hidden behind parapet wall with covered coping and a pair of shared rendered chimneystacks to the party walls. Brick walls laid in Flemish bond with cement pointing. Painted rendered walls to basement, cement rendered to rear elevation. Brick flat-arched window openings with patent cement rendered reveals, painted limestone sills and replacement uPVC windows throughout. Shopfront comprises timber cornice and fascia supported by four pilasters and a fixed-pane display window. Round-arched door opening with a replacement timber-panelled door flanked by a pair of engaged reeded timber Ionic columns supporting a stepped entablature with lion head and scrolled motifs, modillions and decorative webbed zinc fanlight above. Door opens onto limestone step and limestone flagged platform and two limestone steps. Platform flanked by wrought-iron railings and cast-iron corner posts on a painted limestone plinth with a steel gate and steps giving access to the basement level. To the rear the coach house has been replaced by a modern red brick structure shared with Nos. 8,10 and 11.","Despite having had inappropriate windows inserted, the elaborate doorcase is a particularly attractive feature of this building, and adds to the intact appearance of the whole terrace.",1790,1830,Regional,house,157572,156847,557532,656891,52.66153707,-8.627774334,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/21517036_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=LI&regno=21517036,SURV021
21517121,Carrick Villas,8,Newenham Street,Lourigan's Lane,Limerick,LIMERICK MUNICIPAL BOROUGH,Limerick,LI,LC,"End-of-terrace two-bay two-storey with attic storey gable red brick and stone house, built c. 1875, with gabled attic storey and return. Pitched natural slate roof with substantial shared red brick chimneystack, terracotta pots and cast-iron rainwater goods. Decorative black clay ridge tiles to central attic half-dormer with barge board and timber finial. Red brick walls laid in Flemish bond with yellow brick quoins and window and door surrounds, with the letters 'Carrick' in yellow brick above first floor. Rubble limestone walls to side gabled elevation and rear elevation. Yellow brick flat-arched window openings with timber casement windows and limestone sills, two-over-two timber sash window to ground floor. Yellow brick round-arched door opening with replacement decorative timber-panelled door flanked by pair of timber pilasters and foliate console brackets with architrave and fanlight above. Door opens onto concrete step and limestone flagged front area enclosed by low red brick walls with limestone ashlar stiles and coping having cast-iron railings and gate.","Forming part of an unusual terrace of three small houses, this house has a decorative yet modest façade treatment that is at odds with the uniformity of the remainder of the street. This adds interest and variation to this attractive streetscape.",1870,1880,Regional,house,157193,156534,557152,656577,52.65868858,-8.633346281,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/21517121_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=LI&regno=21517121,SURV021
21517122,,7,Newenham Street,Lourigan's Lane,Limerick,LIMERICK MUNICIPAL BOROUGH,Limerick,LI,LC,"End-of-terrace two-bay three-storey over basement red brick house, built c. 1850, with a two-storey over basement return to rear. Pitched artificial slate roof concealed to front behind parapet wall, having terracotta ridge tiles, and rendered chimneystack to party wall and partially rendered red brick chimneystack to gabled external wall having moulded clay pots. Red brick front and side elevation laid in Flemish bond with lime mortar pointing; rendered façade basement level and painted plinth course delineating ground floor level; lead flashed parapet coping; render finish to ground level of side elevation and rendered rear and return elevation. Square-headed window openings, red brick flat arches, patent rendered reveals, painted limestone sills; original six-over-six timber sash windows to façade and rear elevation, with one uPVC casement windows. Three-centred arch door opening, with red brick arch, patent rendered reveals, and inset timber doorcase comprising flat-panelled uprights, profiled console brackets joined by profiled lintel, with original webbed fanlight above; flat-panelled timber door with two vertical format panels retaining historic Wellington door knocker. Limestone flagged front door platform bridges basement area, with historic cast-iron bootscraper. Basement area enclosed by limestone plinth wall with wrought-iron railings having Neo-classical cast-iron rail posts with pineapple finials and wrought-iron arrow head railing finials. Intact rubble limestone rear site boundary wall.","This house forms one of a terrace of six houses which are of a modest scale when compared with the O'Connell Street (formerly George's Street) terraces. Newenham Street is named after Rev. Edward Newenham Hoare, who built the Trinity Church of Ireland Church.",1840,1860,Regional,house,157201,156529,557161,656572,52.65864435,-8.633218646,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/21517122_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=LI&regno=21517122,SURV021
21517123,,6,Newenham Street,,Limerick,LIMERICK MUNICIPAL BOROUGH,Limerick,LI,LC,"Terraced two-bay three-storey over basement red brick house, built c. 1850, with a two-storey over basement return to rear. Pitched artificial slate roof concealed to front behind parapet wall, with rendered and red brick chimneystack to party walls, both having moulded clay pots. Red brick front elevation laid in Flemish bond with lime mortar pointing; rendered basement elevation and painted plinth course delineating ground floor level; lead flashed parapet coping; render rear and return elevation. Square-headed window openings, red brick flat arches, patent rendered reveals with varying degrees of intactness, painted limestone sills; original six-over-six timber sash windows to façade; historic glass surviving. Three-centred arch door opening, with red brick arch, patent rendered reveals, and inset timber doorcase comprising flat-panelled uprights, profiled console brackets joined by profiled lintel, with original webbed fanlight above; flat-panelled timber door with two vertical format panels. Limestone flagged front door platform bridges basement area, with historic cast-iron bootscraper. Basement area enclosed by limestone plinth wall with wrought-iron railings having Neo-classical cast-iron rail posts with pineapple finials and wrought-iron arrow head railing finials. Intact rubble limestone rear site boundary wall.","This house forms one of a terrace of six houses which are of a modest scale when compared with the O'Connell Street (formerly George's Street) terraces. Newenham Street is named after Rev. Edward Newenham Hoare, who built the Trinity Church of Ireland Church.",1840,1860,Regional,house,157207,156526,557167,656570,52.65861917,-8.633130647,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/21517123_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=LI&regno=21517123,SURV021
21517124,,5,Newenham Street,,Limerick,LIMERICK MUNICIPAL BOROUGH,Limerick,LI,LC,"Terraced two-bay three-storey over basement red brick house, built c. 1850, with a two-storey over basement return to rear. Pitched artificial slate roof concealed to front behind parapet wall, with rendered and red brick chimneystack to party wall having moulded clay pots. Red brick front elevation laid in Flemish bond with cement mortar re-pointing; rendered basement elevation and painted plinth course delineating ground floor level; lead flashed parapet coping; render rear and return elevation. Square-headed window openings, red brick flat arches, patent rendered reveals, limestone sills; replacement uPVC windows to façade. Segmental-arched door opening, with red brick arch, patent rendered reveals, and inset plaster doorcase comprising half-engaged Composite columns joined by fluted frieze with lion's head masks, breaking forward over columns, with original raised and fielded panelled timber door and original webbed fanlight above. Limestone flagged front door platform bridges basement area, with historic wrought-iron bootscraper. Basement area enclosed by limestone plinth wall with wrought-iron railings having Neo-classical cast-iron rail posts with pineapple finials and wrought-iron arrow head railing finials. Lofted two-storey rubble limestone coach house with original carriage arch enclosed by glazed uPVC doorframe.","Although largely stripped of the historic patina evident on the neighbouring buildings, this house nonetheless contributes to the intactness and uniformity of the terrace. It forms one of a terrace of six houses which are of a modest scale when compared with the O'Connell Street (formerly George's Street) terraces. Newenham Street is named after Rev. Edward Newenham Hoare, who built the Trinity Church of Ireland Church. The survival of the rear site coach house adds to the significance of this structure.",1840,1860,Regional,house,157213,156524,557173,656568,52.65860469,-8.633044558,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/21517124_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=LI&regno=21517124,SURV021
21517125,,4,Newenham Street,,Limerick,LIMERICK MUNICIPAL BOROUGH,Limerick,LI,LC,"Terraced two-bay four-storey over basement red brick house, built c. 1850. Pitched roof concealed behind parapet wall with rendered chimneystacks to party walls. Red brick façade laid in Flemish bond, with cement re-pointing; lead flashing to parapet coping. Rendered basement elevation with painted plinth course at ground floor level. Rendered partially gabled party walls with parapet copings. Rendered rear elevation with metal fire escape, c. 1980. Square-headed window opening, red brick arches, patent rendered reveals, limestone sills, and replacement uPVC windows. To rear elevation there is a round-arch window opening with rendered reveals, and six-over-six timber sash window with fanlight to upper sash. Three centred arched door opening with red brick arch, patent rendered reveals, and plaster doorcase comprising half-engaged Composite columns joined by fluted frieze with roundels, breaking forward over columns, with original raised and fielded panelled timber door and original webbed fanlight above. Limestone flagged front door platform bridges basement area. Basement area enclosed by limestone plinth wall with wrought-iron railings having Neo-classical cast-iron rail posts with pineapple finials; metal steps to basement area, c. 1980. Single-storey rear site outbuilding, c. 1980.","This house rises an entire floor level above the terrace, and as such acts as a form of eye-catcher for the terrace. It is most likely that the third floor was added at a later date. It contributes to the intactness and uniformity of the terrace, which is of a modest scale when compared with the O'Connell Street (formerly George's Street). Newenham Street is named after Rev. Edward Newenham Hoare, who built the Trinity Church of Ireland Church.",1840,1860,Regional,house,157218,156520,557178,656564,52.65856679,-8.632971101,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/21517125_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=LI&regno=21517125,SURV021
21517126,Ryan Insurances Ltd.,3,Newenham Street,,Limerick,LIMERICK MUNICIPAL BOROUGH,Limerick,LI,LC,"Terraced two-bay three-storey over basement red brick house, built c. 1850. Flat-roofed single-bay three-storey return to rear. Pitched artificial slate roof concealed to front behind parapet wall, with rendered and red brick chimneystack to party wall having moulded clay pots. Red brick front elevation laid in Flemish bond with cement mortar re-pointing; exposed re-pointed squared and coursed rubble limestone basement elevation and limestone plinth course delineating ground floor level; lead damp proof course beneath parapet coping; rendered rear and return elevations. Square-headed window openings, red brick flat arches, patent rendered reveals, painted limestone sills; replacement uPVC windows. Segmental-arch door opening, with red brick arch, patent rendered reveals, and plain inset timber doorcase comprising flat-panelled uprights joined by profiled lintel with keystone; replacement fanlight above; raised and fielded panelled timber door. Front door platform bridges basement area, flanked by reproduction mild steel railings which return to enclose the front site basement area. Rear site enclosed by single-storey outbuilding, c. 1980.","Forming one of a terrace of six houses, which are of a modest scale when compared with the O'Connell Street (formerly George's Street) terraces. Newenham Street is named after Rev. Edward Newenham Hoare, who built the Trinity Church of Ireland Church.",1840,1860,Regional,house,157224,156519,557184,656563,52.65855777,-8.63288105,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/21517126_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=LI&regno=21517126,SURV021
21517127,Impact Limerick Office,2,Newenham Street,,Limerick,LIMERICK MUNICIPAL BOROUGH,Limerick,LI,LC,"End-of-terrace two-bay three-storey over basement red brick house, built c. 1850, with a two-storey over basement return to rear. Pitched M-profile artificial slate roof concealed to front behind parapet wall, and exposed to side elevation, with rendered and red brick chimneystack to west party wall. Red brick front elevation laid in Flemish bond with cement mortar re-pointing; lead damp proof course beneath parapet coping; rendered basement elevation and limestone plinth course delineating ground floor level; rendered rear and return elevations. Square-headed window openings, red brick flat arches, patent rendered reveals, painted limestone sills; replacement uPVC windows. Segmental-arch door opening, with red brick arch, patent rendered reveals, and plain inset timber doorcase comprising flat-panelled uprights joined by profiled lintel with keystone and shallow end breaks; original webbed lead detailed fanlight above; raised and fielded panelled timber door. Concrete covered front door platform with wrought-iron bootscraper, bridges basement area, flanked by reproduction railings, which returns to enclose the front site basement area accessed by concrete steps, c. 1980. Rear site enclosed by single-storey outbuilding, c. 1980.","Forming one of a terrace of six houses, which are of a modest scale when compared with the O'Connell Street (formerly George's Street) terraces. Newenham Street is named after Rev. Edward Newenham Hoare, who built the Trinity Church of Ireland Church.",1840,1860,Regional,house,157229,156515,557189,656559,52.65852634,-8.632802571,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/21517127_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=LI&regno=21517127,SURV021
21517128,W.J. South,1,Newenham Street,Lourigan's Lane,Limerick,LIMERICK MUNICIPAL BOROUGH,Limerick,LI,LC,"Attached two-bay two-storey rendered house, built c. 1840, most likely forming the original coach house to No. 7 Quinlan Street. Pub extended to rear sites of houses on Quinlan Street. Pitched artificial roof concealed from Newenham Street by a parapet wall. uPVC rainwater goods. Painted rendered walls, rendered quoins and rendered parapet panel, surmounted by limestone coping, with wrought-iron cresting. Square-headed window openings, rendered reveals, painted sills, two-over-two timber sash windows with cylinder glass. Blocked-up window to first floor level of side elevation, with only painted sill evident. Shopfront comprising Doric pilasters joined by fascia with cornice above. Two display windows with plain rendered stall risers.",This plain and modest house is enlivened by the wrought-iron cresting to its parapet wall and the original two-over-two timber sash windows and pub shopfront. The scale and footprint of the building retains the character of the original coach house.,1830,1850,Regional,shop/retail outlet,157239,156513,557198,656557,52.65850572,-8.632664246,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/21517128_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=LI&regno=21517128,SURV021
21517225,,3,Hartstonge Street,,Limerick,LIMERICK MUNICIPAL BOROUGH,Limerick,LI,LC,"Terraced two-bay four-storey over basement brick and render former townhouse, built c. 1830, with a front railed basement area and two-storey return. Probable M-profiled slate roof concealed behind rebuilt rendered parapet wall with a heavy cornice. Cement rendered chimneystack to east party wall. Red brick laid in Flemish bond with lime mortar pointing and channel-rusticated rendered wall to ground floor with smooth rendered wall to basement. Gauged brick flat-arched window openings with patent rendered reveals and limestone sills to third, second and first floors. Round-arched window openings to ground floor with cement channel-rusticated voussoir surrounds. Original timber sash windows throughout: six-over-three to third floor, six-over-six to second floor and basement, nine-over-six to first floor, six-over-six to ground floor incorporating fanlight in the upper sash. Mostly historic glass surviving with some panes missing to third and ground floors. Original timber sash windows to rear also with original glass. Segmental-arched door opening with channel-rusticated voussoir surround with inset timber doorcase comprising of a pair of pilasters with scrolled and guttae enriched console brackets and a reeded entablature and original decorative webbed fanlight with original glass above. Original flat-panelled timber door leaf with brass furniture opens onto limestone stepped threshold and limestone flagged platform area bridging the basement with four limestone steps to the street. Platform and steps flanked by original wrought-iron spear-headed railings and cast-iron rail posts on a limestone plinth returns to enclose basement; railings in poor condition and basement overgrown. Original coal hole cover set in limestone to the  pavement. Squared rubble limestone coach house to rear with red brick round arch infilled to provide non-habitable accommodation.","The An Foras Forbatha Report states that this is a curious row, having more in common with English architecture than Irish architectural practise. This is the most intact house on the terrace, though it is clearly in need of maintenance. The terrace forms an overall formal composition and has a very strong street presence contributing to the character of the streetscape. The channel rusticated rendered ground floor adds further to the terrace. The coach house is intact though modified and forms part of an intact row of coach houses to the rear of the terrace, further enhancing the architectural importance of this fine terrace.",1815,1840,Regional,house,157396,156576,557355,656620,52.65908704,-8.630348157,http://www.buildingsofireland.ie/niah/images/survey_specific/fullsize/21517225_1.jpg,http://www.buildingsofireland.ie/niah/search.jsp?type=record&county=LI&regno=21517225,SURV021
